Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,1,885,20
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,2,3859,40
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,1,830,20
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,9,1279,181
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,1,1722,20
Bahamas,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,1,815,20
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,521518,29586230,10482512
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,436962,25724869,8782936
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,348683,19376154,7008528
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,356010,20980983,7155801
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,306434,17330005,6159323
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,409499,23164775,8230930
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,659800,38303747,13261980
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,730280,43942079,14678628
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,855023,52961009,17185962
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,708823,46585124,14247342
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,622698,39680368,12516230
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,576497,36730668,11587590
Belarus,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,1,344,20
Belarus,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,13,4853,261
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,2,2197,40
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,2,1454,40
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,9,6889,181
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,5,3428,101
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,1,679,20
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,22,3200,442
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,4,2440,80
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,1,868,20
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,3,4417,60
Benin,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,153,2354,3075
Bermuda,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,1,1175,20
Bosnia-Hercegovina,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,4,3290,80
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,3,682,60
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,26,7333,523
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,3,3744,60
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,7,776,141
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,15,5078,302
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,13,2124,261
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,42,2080,844
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,43,20866,864
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,50,4560,1005
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,408,42840,8201
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,205,18327,4121
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,24,1728,482
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,3,812,60
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,6,3352,121
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,20,13135,402
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,79,59656,1588
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,21,8647,422
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,10,4095,201
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,46,13861,925
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,142,123631,2854
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,139,108082,2794
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,13,4399,261
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,8,1569,161
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,96,11080,1930
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,8401,902879,168860
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,1889,165807,37969
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,3007,294007,60441
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,3820,411869,76782
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,1365,201833,27437
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,4285,440249,86129
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,10593,1074079,212919
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,3491,350620,70169
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,13607,1440999,273501
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,1973,198157,39657
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,7943,1203980,159654
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,12125,1853485,243713
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,21225,2250379,426623
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,6562,701052,131896
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,11200,735806,225120
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,7422,581797,149182
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,5541,657259,111374
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,13518,1049929,271712
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,18061,1857047,363026
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,20054,2328958,403085
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,21583,2108135,433818
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,22310,2072920,448431
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,19776,1905112,397498
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,26026,2482488,523123
Cameroon,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,2,785,40
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,60,36097,1206
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,171,99222,3437
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,299,88092,6010
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,167,103337,3357
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,96,77878,1930
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,803,142944,16140
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,702,266871,14110
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,423,175211,8502
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,318,177755,6392
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,708,199616,14231
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,416,129467,8362
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,138,88653,2774
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,1,295,20
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,10,262,201
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,1,300,20
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,2,439,40
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,163587,10184539,3288099
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,131584,7758211,2644838
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,127656,7992977,2565886
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,71074,5276809,1428587
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,112596,6581734,2263180
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,139626,8522090,2806483
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,155197,9417196,3119460
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,184266,12253696,3703747
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,182968,12818551,3677657
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,175139,12339210,3520294
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,207886,11305835,4178509
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,183996,10438983,3698320
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,72,12872,1447
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,135,21842,2714
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,177,33461,3558
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,154,21649,3095
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,46,5871,925
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,120,20838,2412
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,495,65488,9950
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,525,60483,10553
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,724,81247,14552
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,540,86889,10854
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,895,113853,17990
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,1204,147242,24200
"Congo, Republic of",340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,5,8365,101
Costa Rica,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,4,1872,80
Croatia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,1,338,20
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,83,3628,1668
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,19,7464,382
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,37,10799,744
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,21,11182,422
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,7,2442,141
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,2,2985,40
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,1,951,20
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,28,13028,563
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,27,8359,543
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,3,2233,60
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,2,608,40
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,2,1838,40
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,2,2341,40
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,2,1101,40
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,10,6073,201
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,1,326,20
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,1,531,20
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,59,26893,1186
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,831,95317,16703
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,2752,517856,55315
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,3222,348337,64762
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,3164,339648,63596
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,1294,139717,26009
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,630,139479,12663
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,1322,199114,26572
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,2756,331989,55396
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,3628,333621,72923
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,3161,332888,63536
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,2275,207967,45728
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,6004,541667,120680
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,27,480,543
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,176,3517,3538
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,236,6947,4744
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,31,998,623
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,685,5258,13769
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,35,5064,704
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,29,796,583
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,239,8426,4804
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,3364,215457,67616
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,2091,201255,42029
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,5669,369944,113947
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,10966,708192,220417
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,992,100761,19939
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,5201,471793,104540
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,3004,276302,60380
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,4056,383354,81526
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,8998,795317,180860
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,13435,1143250,270044
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,4125,311971,82913
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,6572,567431,132097
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,8218,517631,165182
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,3078,207635,61868
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,8455,553034,169946
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,3128,210488,62873
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,5972,398667,120037
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,826,78806,16603
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,707,64616,14211
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,10934,654949,219773
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,12898,815900,259250
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,5688,374137,114329
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,11995,763565,241100
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,18046,1169689,362725
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,31,10699,623
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,118,67462,2372
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,87,51185,1749
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,51,27192,1025
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,78,30764,1568
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,63,32411,1266
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,328,58174,6593
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,161,86295,3236
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,172,94476,3457
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,146,78083,2935
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,134,71860,2693
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,125,66383,2513
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,20456,1759426,411166
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,13062,1154231,262546
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,21762,1780643,437416
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,2121,123622,42632
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,30696,2474759,616990
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,8396,541461,168760
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,10747,723319,216015
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,26213,2411254,526881
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,21779,1954256,437758
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,17468,1530712,351107
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,24553,1683705,493515
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,14224,963266,285902
Fiji,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,23,2508,462
Fiji,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,384,42442,7718
Finland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,4,2462,80
Finland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,2,2150,40
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,469,276881,9427
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,2423,431874,48702
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,2515,366950,50552
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,1541,249303,30974
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,957,171401,19236
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,496,139032,9970
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,1090,287798,21909
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,1548,285468,31115
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,1485,214866,29849
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,806,163037,16201
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,1578,351782,31718
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,669,290932,13447
Georgia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,2,397,40
Georgia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,1,998,20
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,24,5413,482
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,358,93309,7196
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,230,87020,4623
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,166,48665,3337
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,57,15612,1146
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,1878,121973,37748
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,98,11485,1970
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,434,30572,8723
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,133,41088,2673
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,27,9377,543
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,404,10689,8120
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,231,77181,4643
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,10,280,201
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,17,600,342
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,33,3398,663
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,4,473,80
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,7,400,141
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,338,26543,6794
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,38,4294,764
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,142,11792,2854
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,13,775,261
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,4,1315,80
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,40,15072,804
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,35,8608,704
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,54,15225,1085
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,5,2059,101
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,28,6916,563
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,2,751,40
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,8,3357,161
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,102,12617,2050
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,1318,62311,26492
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,162,23828,3256
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,95,12732,1910
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,231,26431,4643
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,235,27407,4724
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,315,34800,6332
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,12255,123272,246326
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,260,33878,5226
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,143,19380,2874
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,221,30544,4442
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,568,40134,11417
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,1796,145817,36100
